index,txkey,locdt,loctm,chid,cano,contp,etymd,mchno,acqic,mcc,conam,ecfg,insfg,iterm,bnsfg,flam1,stocn,scity,stscd,ovrlt,flbmk,hcefg,csmcu,csmam,flg_3dsmk,label
6520,76b32c7e01ca6d83993288aba94a56824e24b0c5dd7a692d49cd5f756b0cd8ac,33,193406,84f2abc0cc79e7ad91bd8aba29a303f66ca9126f0143a18efd5c6d2c3261ad1d,2c74024628b95b614e65115cb222b6cdc84f4b44bef76f672fc671e39c3d2aa6,5,4,8fc3c5a4bfed17ac43068d4526c8c5818eac377959b1e6527f6290862899a08e,5d2fbec5d1f0d08c596cbfb0a295c4832a7eb859f295b8a2b11e15577cf7172a,288,945.5146587,0,0,0,0,1335.149357,0,,,,0,6,70,937.6023167,0,0
6521,3379266762dd20f60b55d8e2d44a3df7d0affd2086530db5790b3136c05bac68,43,233757,022b9f96dec4aa832163f74b8d293119ed6ba8a36cf62ae28db1ff77f8cae432,20efb509c1a4afc36ebe7695f3625159e7c271c1b0d4fb786a8f026ff30ce741,5,4,99700aec1828894a37f166c3907ed78f2f1236fc1a0646333e8b2ff7371748f5,eedb602503e431e0639e2f456a1073067ddcd67122dfa5c0c3959a7e5c5a01eb,276,175.0418196,0,0,0,0,-11.79822748,0,,,0,0,,70,196.5875981,0,0
6522,ba15aa2624e182646a260fa8a3a50abd54c59e0cfed07161e4f6d9e4a69db52d,45,92319,73921f08ecd068917138fa0877c4071d80a384e2b99273fe4121324e53d8cd2a,384257414d54df1afcdaae09575d8b3e2557d9ceaeba6760ace840584e537ca4,5,,,2a608b081c09492bd2bc96d7def5371c4bc9cabf324a987defa5a213904a6c25,473,788.9364866,1,0,0,0,304.2018811,0,15759,,0,0,6,70,551.8473816,0,0
6523,2f64f53486ed877aaf5b45757f0f48bddaa87126d1937d645333b5c6c4c42d4b,9,83711,8568fccbba44ff8333d7a359997f4a1d6db96ab278e67d948355653308a50693,dc28eb7c88e743583d93f6ce69361ff292e3c219884cfd7eec1e9b7839564c07,5,1,33d63ab0cd1a3c56a3d0b61681e174047647cb35966cf78da8a778db4e66bfd1,2a608b081c09492bd2bc96d7def5371c4bc9cabf324a987defa5a213904a6c25,375,513.268425,0,,0,0,472.4442328,0,15760,,0,0,6,70,,,0
6524,93273d6fe8a38585c0d9afffd78e254c03e6b82d72f745cfe6f59b764162e181,49,83034,f30f198500b66f4886b11cf3582142d7831123603e478375cf786c71b3ad4799,98e9438ac1c896aa6c2c04d5b007097a23349c7055c31c3915345e5f52c1ce8d,5,8,d73d0446c13d150b8117a0bbd486f01abe15ef18e88ff3feb3a2aa7f9028fe28,379166ff4a62dac343b4b734188aa618716cc496e48b6537868841c420f7212f,282,-166.2334532,1,0,,0,79.09443017,0,,,0,0,6,70,,0,0
6525,6f82eede9e510ac32298c5e58bf4f92dc861a0443ce91180341aac3c2b8c9ec2,37,84627,c0057fcdf973c7c5bf1d2c38dce5ea3747b370bceacef71033281b0e9dc22d77,a3d53bfcd684accf5c3f269b8d6b923b21a166832625076a874f988c9af09daa,5,1,9b2d5b4678781e53038e91ea5324530a03f27dc1d0e5f6c9bc9d493a23be9de0,9b2d5b4678781e53038e91ea5324530a03f27dc1d0e5f6c9bc9d493a23be9de0,493,304.7169371,,0,0,0,182.156787,0,15759,,1,0,,,67.29744328,0,0
6526,b85b376325930d7865744c8197b1fb65ac30073cd56e9195cd9b57caef368d26,32,113748,68d6cd080ed78a8d1cd4cc0a815efcddc5cbe1e0feb4eaf4ec28a436df8a7f26,11750a6817cc4117012d7cde0333310d3b900e905663020c62de96974c632596,5,8,84a874b73a0d4e2087c9726c05d594a9a7b623d4e1982e30b52535936a6c0947,379166ff4a62dac343b4b734188aa618716cc496e48b6537868841c420f7212f,276,,1,0,0,,2255.617915,0,15759,,0,0,1,70,2588.403101,0,0
6527,853ee90b126775431856006b6cb0ae56938f8d629e5798b33271448ec6ac08f5,44,,ca0d210760af709ac26c50fb9837da9c448ae36f4fe4397e95143759dcd08e0f,c3536c3f734eab188d8478185215eee7001d95e28a42347562e83c1fcbd21f24,,,dd280b4f35a02701142ba7de47abb9736deca3eed86474b185ce1d9ee024e607,46f63555d29f177290dfe20e989146fb033e453f1d5ff3f27a7fd3741fb17484,320,768.9053831,1,0,,,277.4655132,0,13451,,,,0,70,642.7384561,1,0
6528,6e3ac96f67535e868dc0ecc4a5f01a20fdd01d6a6521993ff0ba8b0ab5406596,18,161237,a41729e7e0dad1238eeb40df369fb813590ed672787804463e30b750fc818568,5e9ed6d304fa3597628e51c8c70c42f1a316f6f753cd3939ca00430384f120a4,5,5,bb7a4d0172198ec0babadfb60375755d66543372e4c1a1f7c2bb2e045401d41f,,323,,1,0,0,0,565.5277109,,11170,,0,0,6,,705.9545032,0,0
6529,,49,203605,8563dfde552739e7786f1b298e0e607b0cfe2832c44d97d99073b1c7aaf24e3f,1a0619cb64225d8fa8bdf89118a8a386de523cd1833e7fe23fba23643779abb1,5,5,f266cbc5720f6f0114813a3bbabc61c07989ac24845e9794032008a6b1cbcbd8,d0c4efb29970311d8492fbfb19616b631f38593cafff9542dc85fc1b183875a1,320,185.70913,1,0,0,0,196.2873123,0,,,0,0,,70,144.6267228,0,0
6530,30411742cf72cc891bd79e0f7279041e6384d86a2d6d366467fc05f07cb16643,19,195823,c52f4cd00124b98606658fd6618964a4389382e784cdf48c41a4d2c49173e32c,eb6e288c932e4b9950c51d6a759fdd05890eb0be45eb5a91355d6032ed05c10c,5,,9684add2c2f9feac5ad0360cedd6fbaafe280df3ec4915b2a3ff358d1e7b8577,,276,709.4077216,1,0,0,0,,,11502,,0,0,1,70,315.3254903,0,0
6531,632a54f27ec07e8687abf8f441c694c40936cb8937ca423aa988e4ce0f26fb3c,11,173653,54ad0f6ba1474f38a543cdf5ebd5d87781c28268db6d0188d1eb8d5d75355b66,5b2392420834c3a7f9d79e9820080ce60b7613a9d60b4c7f9edb0b588bdfbed2,5,,e20cbe0a88a007585f6651d55ef5e99440fba1129df660a790fe2248b3e084b8,c0e5d259508725fc2f74f15b418d914b1d1c8d715b7c3cce61ecd1857da0befb,272,1479.111259,,0,0,0,1853.130156,0,8923,,,,6,70,1454.100427,0,0
6532,4ef9d807d1921b6a02d810281f467972fef4c09e240a8011fe33f555b6c86a7d,13,,7ca75682417e46d57a05942d2476050a76f590101333453bdf8c22850e021b82,,5,8,,379166ff4a62dac343b4b734188aa618716cc496e48b6537868841c420f7212f,276,,1,0,0,,,0,15759,,,0,1,70,997.9690326,,0
6533,,5,142816,15ef82c4403c5050a031b873300a267df897df3f0cf9ec48d597cbfe5efc73fa,dce6358cdcde9fc0400ce37bf311edb945f5d6436ea59c369d78b1cd3f8df19a,5,5,07b64d578cadcf5495bcb1c0873c23c18067468f6a221ce8618df57d1a2f13a9,379166ff4a62dac343b4b734188aa618716cc496e48b6537868841c420f7212f,,1707.983201,1,0,0,0,,,15759,,0,0,6,70,1749.653465,0,0
6534,6c17e1de68c5dadc630db62ee84f92eb69af672f056775350dfbdcd47cf51016,19,192351,,d47cc63df20209ec111b123cdbb06fa6978c15f50422e99ad37a7eea8f993b20,,1,4086ab98c7dc3c506af3e9789dc5d0c66e9575de6552403800b7943203f2a376,d0c4efb29970311d8492fbfb19616b631f38593cafff9542dc85fc1b183875a1,289,,0,0,0,0,733.481296,0,15759,,,,6,70,818.860663,,0
6535,,49,31146,edb876f64017a0e0e866a914b45fcf26b509459c41cb747786531bf6b9073e61,52f524665f592a333bbc94c0bcfb09004941053f715a8f79530a4a4fe29a25cc,5,8,d73d0446c13d150b8117a0bbd486f01abe15ef18e88ff3feb3a2aa7f9028fe28,379166ff4a62dac343b4b734188aa618716cc496e48b6537868841c420f7212f,282,136.9388787,1,0,0,0,274.8288379,,15759,,0,,6,70,-7.058597316,0,0
6536,608926a06143a537b2f11ac72bbb56a62e72447df63d67abfdbd70d9770c29c2,4,90027,,0db55a2831203a29b64c8e0d64a5b3e0d3d6d9598e848a395f6455d59ddc3569,5,8,,bcf6370b700fb26d1fab05dad5de442b2bf37689cb55fd5fefcc78f2ebb16ec3,287,721.5237366,1,0,0,,782.0459397,,15759,,0,,6,70,,0,0
6537,,41,114502,286f5461eae5a7204397bcc5eb34d62d68c36df4077b2056ba2ac92831e951c5,2d5de7af299e8d3968805fd693d8c9df2070317a99f5f666ed9e472569de3e65,5,,f5d3aebde78098e24d3e97c1e564ad8eee144f088dc22c0716add5a4db355c5c,bfbb5ca8870e18f9ce4ebf53a3908f71261c8221b857349aa8f32d79f1d8dda9,215,338.6242928,1,0,0,0,525.0411872,0,,,0,0,,70,625.1802732,1,0
6538,,49,191935,a1aaf8d2c82dd858946125cb70a6bfb7228843a1ed42ac9222e8203247c8ba17,38aba8a20b37da7b30d7829c016a6bc82036bddc5b482adbcc8579b0322f795c,5,5,,379166ff4a62dac343b4b734188aa618716cc496e48b6537868841c420f7212f,273,57.84779682,1,0,0,0,119.8099597,0,15759,,0,0,,70,-121.8899518,0,0
6539,,48,163150,c380f24fdb0246434162a73feb2020e28ed89f28264612641cca6dd17dab637b,86e02d0c3fc045f6a1482ae5f7aa26a17ce990eb9b37344f8bc52d8ceb71d449,5,4,,2fea345d14a69774026f3de93f5e3313219363d54e07b193b931debcea240e72,276,,0,0,0,0,494.0408142,,,,0,0,6,70,537.0406109,,0
6540,9bfbd50a9c1e95ae482a0b1a29359cca125226210ceac9f10bb27ce6be1c6984,38,155342,1e512a4de0183410c6569abe2c7ca71d4e12c8afa151d3d0f21ff11e959b97ef,0483075172a53b03d9d29f3c27a669bc968cbe2e7298b0c970a9f0630b67a193,5,1,de817c11126205e3c2e7c0129972a1b0a68b21e377ea463f6d75f4666c0187f1,3842c045d63b26be94568aa259a10c2ac97b6bf89e76ce195a3a9146354d01e6,379,17674.17394,,0,0,0,17612.95358,90,7954,1,0,0,6,81,992.5944286,0,1
6541,dcbc6031757bfefef3aa64935b805aebd5336e400d79e54e48015515c644b9c8,27,135323,cd589db2d563e16612cbc40b40a42cfec176e1443f743f3d3105674955c61658,7b833c2313db08c75f1e9ce64ff7541c68ec621fcba60d707d33d623c9921c3c,5,8,fb902c38c714f9bdf4245d0ae2a82a23b5003e2844ef8939732dbc2a30862bc0,5d2fbec5d1f0d08c596cbfb0a295c4832a7eb859f295b8a2b11e15577cf7172a,282,746.1467498,1,0,0,0,471.8307596,0,,,,0,6,70,697.9727821,,0
6542,af3be640efd36b3f9af90c40e1e36389931a26b839a14eb955beb7b1e7398bad,26,13805,,2102dc9170fed9b95adc7b06f9bcb553b32ea69b07d1c02e010f366904baea2b,5,5,b4d0f3ded8f9acd77f1b11e2fbba1ced58265de2aa8c65f4fa6e9c09e3b8225f,d0c4efb29970311d8492fbfb19616b631f38593cafff9542dc85fc1b183875a1,217,,1,0,0,0,,0,,,0,0,6,70,440.2832906,,0
6543,aca06fac8166625641853693db7c7bc94e1b1f119587a94bcbe8c71e6e37dbf9,41,105105,04649eba70a9b5d733b5e092c4227b931321c21491840431df2e123794bef68a,8b221160b8b14d82ed8dbcc32e447f020b50ddcbf6da293c6fb8098b84da42cf,5,4,f5db1781c434adc9180fae1052f7e9aa1c65a22a85fec667482f408cfee1f85a,379166ff4a62dac343b4b734188aa618716cc496e48b6537868841c420f7212f,276,-45.95559214,,,0,0,,0,11380,,0,0,6,70,721.6556504,0,0
6544,3608209fc55e4fc5b27852b63516b3d4e166f250142c3b91d06a14e8ec809bf9,34,203550,61de37d539dbb36a0341f32bda6ea44d4ca37308e1c550ad287bbd1b5e348dcc,3669514c38df4b8c6ea9005df9e1ec6473c25c6aee6452570aeb6db302e1219f,5,5,48675480a5edda3511920982ec3ae71f242231c2a3badbb7ddbcdeab4d682d7b,46f63555d29f177290dfe20e989146fb033e453f1d5ff3f27a7fd3741fb17484,320,,1,,0,,506.34191,0,16115,,0,,6,70,320.428823,,0
6545,6cbeaccfef9eed85786fab84ced111e37955115c8db2a301291554d673257eef,51,25727,3dbfb361c2c5b595b23ec3b0a702e89e434e8e870f75647c14cf81f58ca04ad2,b7980ffa178787e4938df8c70dcb5ce2f2e5e3d216499948112958dbc102cba2,5,5,c795cb82dae8d6605d4856d4f2fa58cf1b0e158457fab84f7c3c672a05e35923,379166ff4a62dac343b4b734188aa618716cc496e48b6537868841c420f7212f,272,472.1861488,1,0,0,0,,0,,,0,0,,70,,0,0
6546,c9fea927553de4d45647797f5552f01e88f58ac1092e85f913fd7af3c9736671,11,195411,,6c117fa1589b4e12eaef899c32f574ef969202c885998710d81e999dee198d36,,4,82181b0fa9c8b2fadc010f49148c0336fe45d0fa2705ed46a07c69bd979cdd05,71d8553d3ffe2bbf14270c878007b9495be5748ab2de806042473c44418c25e6,320,6613.724461,0,0,0,0,6305.791432,0,16117,,0,0,6,70,6326.970871,0,0
6547,,53,115532,430a7e46dde77d57c2a80d7964fca4613b50c53e37927d1c55fcead295fdd864,0e1489b653427ba70cafce8d8ae13990d2fe2a59a438d950557d1876cf35d080,5,5,bd2b3523b4ecd652445b75ea7583c92f6f02af3971251b16c7b328e89ff0ba32,,272,-78.80373229,1,0,0,0,-189.5481,42,12381,,0,0,6,70,249.4267306,0,0
6548,00ec01a719c1f2f0c50c8c2c042bf8f26344bff4c2bd376837594af88f8a141c,26,162634,72e59aa1261f750d1c0e4d15ecaf8442e347c52cff83311fb09c6d934bfad185,b7fd8bf191c757f9bb9479bd2dcb865779d119446f824ae7e0e36824470202ab,5,4,3c85113163737df3db3af0518fbd41e9df69be14991d07927b140dde3ae31804,8f6b3ff512a001e0d1988c6cd888ef8c74112fb71117e53a39f611179497821d,316,,,0,0,0,4232.319474,0,15759,,0,0,0,70,4243.422899,0,0
6549,969c7dc62e8c9120f1e6b86fa57694af1913c6b9e975754dbec902217639d935,16,163618,756034cc1707a9764bb11e6f74e732d42be1b2a6e7a1dca05ea581b7b7f38861,90e343117003233f45f3103fc9788b77aa6acd4899e519a3c52f947016ee8f93,5,8,4bbdd15338a12f136211291d45373bac97553fd5895145a49b22575b17034a01,5d2fbec5d1f0d08c596cbfb0a295c4832a7eb859f295b8a2b11e15577cf7172a,,,1,0,0,0,518.3348405,0,11380,,0,0,6,70,635.7642401,1,0
6550,577ba650d5f57d8553366fa139c6d50ac5a1574f1db44261b7aa5727ca61c1ba,,63050,786b482bdc6308fee0a0a6edf41c13c26cb5f8c9e2dfd68692b0108752342282,,5,,0cc5ec231c475cf70a85eca025b06aaf5ef9a44ce03b0a9c79d79cef97b62da2,6b2eba96ef97eb0e0db43c3bb8489d085e7054f31146d338f55b7960774bb2e8,,505.2758007,1,0,0,0,805.9560965,,,,0,,6,70,661.2583033,0,0
6551,8b1467389e081e2dab27b849476bb12563d5ac5b055bed084fcc88c62f4c2f3d,0,185007,14fb2083a372f0c7a4579f33a1e949e32db606812fa2c3b23a9c266b54173560,f42efd64bda91ea21e6cffdaf03666612038927086d38b2ab1d27641955af17f,5,8,f5d3aebde78098e24d3e97c1e564ad8eee144f088dc22c0716add5a4db355c5c,,215,640.9434517,1,0,0,0,308.2505895,0,15759,,1,0,,70,586.0422406,1,0
6552,,5,210606,04550417ca90911b8580e92136d7bdbc1bf29a3b7a96960c9ce04d5a0edde1a6,,5,4,9c694054bc784827591433bd72cdb7357faab12396a78765e3308e2e52968b89,bcf6370b700fb26d1fab05dad5de442b2bf37689cb55fd5fefcc78f2ebb16ec3,,-100.8466647,,,0,0,323.0595375,0,,,0,0,6,70,254.020997,0,0
6553,9db3b95f18e88ff2cbecb0ca5b7ab665eb37d51f63d48986cd4c683fff71f7fb,40,,babd00965ffa9d8b021bbba99004fe0e823fe321f217dd378ca4f55d93a90503,d5285486e0fae4023b2a7f1072cabcf8ce530db48db96073214c0b85157a6d12,5,8,f5d3aebde78098e24d3e97c1e564ad8eee144f088dc22c0716add5a4db355c5c,bcf6370b700fb26d1fab05dad5de442b2bf37689cb55fd5fefcc78f2ebb16ec3,215,,1,0,0,,794.6393942,0,15759,,0,0,0,70,659.2659596,,0
6554,7417c746623b2fd6361dbcbe73f0fade95e417d930e7135ab2a61c29484dcb5a,45,191928,764b9adc08286b47f252ac9af9407a47cca29894e1af1b297db1f7e71f630ba2,,5,4,80d222d3c8cd63cc930d39d267e225ccf459dc9cfeeac29eb313b6de925185e4,5d2fbec5d1f0d08c596cbfb0a295c4832a7eb859f295b8a2b11e15577cf7172a,320,,,0,0,,601.8673695,0,15759,,0,0,6,70,,0,0
6555,,13,81538,ba3438a8848f9fbfa356eda3cc766b6fd86e6af13ffb81f9fa31476c2e7f99e0,86dc87bc707fa956a6f7b5cc822175e1f05af9b850a2f170a01c25e5762f28f9,5,5,c2f959592b9f6b1ea8fbe12e9a4a1ac0fd0b2543dd3fe3720e28a70eb6438d7b,8f6b3ff512a001e0d1988c6cd888ef8c74112fb71117e53a39f611179497821d,275,286.0775103,1,0,0,0,133.7572508,0,6464,,0,0,,70,12.69371482,0,0
6556,6edb0d45f86cc459cb85846cc4ba67659a699ffdf152f515c95448bbf4e8041d,16,174400,15dda13ceb7eb13d83addba8b895eb550c008d4b763cb1742e03fc2bc65deab2,2cc1cf5dd54fd5dfb9a4a53320b926c8d7828a717488dd31214c4b6f0ba0c6ae,,1,,9b2d5b4678781e53038e91ea5324530a03f27dc1d0e5f6c9bc9d493a23be9de0,493,280.7469867,0,0,0,0,623.6912907,,15759,,1,0,,,63.49744877,0,0
6557,,,142411,096f190bbac621ec717b67d0c91111ba49272d66b39cf69c7b8dd6a7b4bd7294,6616448ce141aa96ecd933f8580a39d3e307b18444a1183d1b6ba56a4590259a,5,3,,379166ff4a62dac343b4b734188aa618716cc496e48b6537868841c420f7212f,276,1234.221584,0,,0,0,1435.39695,0,,,0,0,,70,1175.781111,0,0
6558,2b15940554bbc0886b68b3d5b1e7afdb8b8b461eebe3eb750c35fe73d876928d,1,1247,b86fec52270a71189cc35cf8949697c7b25fb8c66a958f74ea966f2854d67ebe,86bea37042bcae0eebfed437001ea699f1162a77e2951389f96a482209447385,,5,d651c4a9d575f5438d891353c8311377707d4d648f225801c3a38af8d21dab31,f3b2ddbf9556cf531b67ca471c51baf485e46f4e77ceea55110ae2908759bdff,233,431.1530404,1,0,0,0,449.8293348,,7594,,0,0,6,70,568.9597035,0,0
6559,089cbfcbaa99cce5968090eea0168203f734c6e4eb34f8c999d59f42674325c1,1,214210,a4a4d42e7397872aac049d8d7534daf519249d89cad48d91cdd3c9d817c453be,f22ef44e2edb2d98f338bb090401f05a9b6b06feda67268f36f843349ebc96d5,4,8,13413d0576372c51a60afc55bdf3abf2a68d6ea2cca935f462fa42b2f4138fce,eedb602503e431e0639e2f456a1073067ddcd67122dfa5c0c3959a7e5c5a01eb,348,1892.984913,1,0,0,0,,,15759,,0,0,6,70,984.8865756,0,0
6560,48cc04d0328847dd604e0c06da94dd9dd632b6eeb321c545ca94fc898754ba7a,14,111733,9e5b00635553dab9a0a3933044603d61389e31f85bf21b4a8b20f22f8d4b34cb,f4f0149c9190ee71a689c1a55efe872b65c5fd1ed820947074916b1cb114e20c,4,1,8499531a50bb1a67fa450086663bb23803eca30cd21f000615be98ecf76a6913,d0c4efb29970311d8492fbfb19616b631f38593cafff9542dc85fc1b183875a1,349,3473.673318,1,0,0,0,3286.211436,,7152,,0,0,6,70,3474.436985,0,0
6561,91e91a4ee5a8ac41aec8e7d5d761c13f8f2bbac61d58d82ed87e2cc15cafa4cb,3,,7ab950e61c2aec59fc39d472570762724b24d648af4798f217e9ab896a7acb0c,254b52de80adbf94dded4d45dcf5274f447e4c3a4b129e90c4293b05a89a61e2,,1,,d0c4efb29970311d8492fbfb19616b631f38593cafff9542dc85fc1b183875a1,,93.64852474,,0,0,0,382.0778778,0,,,,0,6,70,119.8863365,0,0
6562,06b4ca675fdda1abaa579199c66fd3e975f95b04ad933aa03c54020b2bc6a142,3,11300,,,5,1,05cf9e00543f63a6a41897527002d25c55caf082a7888b2ff98eda7d339c6155,ec6ecd6f120c757bbddba5722c6129df995f4f1a2b500df22ddd02f64291c18b,398,-26.0554428,,,0,0,183.1794502,,17178,,0,0,6,70,-123.8420693,0,1
6563,3aaf204ed6e75fea90f9665a6e0ff41fa75b63fc798b54aeaef9b0c850c04195,9,133520,130aaa2dc191e157116472b544a9459798e06584118ffbe48c5dc4149fca1c6a,,5,4,2b2fe666f1b188f18b22c144fa479a9d49d810326f27b16db3bda68c36d593ce,b3ee0a7cc18ed0d509f664e7660c44e3b900ca14dc11475595130b4a34dce893,322,,0,0,0,,356.3814886,0,15760,,0,0,9,70,448.1977052,0,0
6564,ea0ab64b504df27bec036d612bc116d3175ee2cfe9180f2488d45ebe07529993,54,,8a569c1c1eccd9b738f9af05b2ec67ebb62d83b76f1cd8a8eb1b487fe9b40db9,d64d0cbb3ab8767e6abe1afcc58feac2199291845ec01ce3840165655d6be5f4,2,1,e2fd48d215e0520a59fe135652fe4fba5b5b1391f693d7a9efbd8e488dc16690,,289,662.8214703,0,0,0,0,740.4670746,0,15759,,0,0,,70,718.299925,0,0
6565,c660ad283100d49bb214736b198137edd8c634060ac9c757342fa6840c099c12,,12317,55098fc30ce3fa38dbfe35a9c6058b377f060f380f4ae4cfadc782b1227b9cf4,fac4e5f0e57259ea01be4b3125760c0669022f84064214574d5397333e762002,5,,45b6cb170af96950ffd009b6275bb22f5f5b052687d2379ecfa65f72b079a97c,c6a68a6677409cd8b8e909a2b2766ed5f26668e98626314b558fa72276495fdc,,2754.204437,1,0,0,0,3180.471781,126,10300,,0,0,6,70,3493.378254,0,1
6566,e4302ffbd868f904aae1d5d7f63776445b7344d6a2d97c6f025d2b2af7729149,16,185347,699e8994f05bfc6ee9d07e9fdc41cac508d3ecea4bdc7dc07aab4ed0c38cb39b,39bf162ac15a9ae1f4c948661f0b0f91297fd050fe2fd8dbdb8dba30bcb1105a,5,5,8480ade89902552ab65f246d71983297cb961f99166d40ad8a46f2aba82232ea,379166ff4a62dac343b4b734188aa618716cc496e48b6537868841c420f7212f,,2820.297047,,0,0,,2871.13361,0,15759,,0,0,6,70,3020.057638,0,0
6567,d351840fe9aaedf06810c6891cb48c5dc37cdb580c4228a5ca68330ef2aad8de,12,135745,,2375d527c31e708f8b9817ac134ac257c076bd39e53b959c778ca106bd75a832,5,4,027983880ffb38a2ba37701040cb27b09222720ca39f98f16be3716f19ecacd5,2a608b081c09492bd2bc96d7def5371c4bc9cabf324a987defa5a213904a6c25,303,317.1538354,0,0,0,0,,0,10881,,0,0,,70,734.7161867,,0
6568,8b8740be0665e96ea0b19a3a1d2ca0eb7836b7c9e3e6d9c6756cc7acda5bc818,45,2035,d1955f648c27bb0e04cfe7aaefa5a23e423b6651f669d85c8f8154a533935091,9f04a63a296023480a86ef36e2aa28345d7d46bdf2683c8f4f67c7e82585dc36,5,1,45b6cb170af96950ffd009b6275bb22f5f5b052687d2379ecfa65f72b079a97c,,317,-141.1774644,1,0,,0,,126,10300,,0,0,6,70,413.23508,0,1
6569,e52f3628ae69f5c0338f2752858840e6054a58c0fe90c0e6f5949eb4294ed319,41,,e6700e974391f6b389e69f28181a8ccb3c57e2b48639757c2718056ee84dff5f,e1e61a2311e72f5c7945644a4c2482a72d24a5a675c5369ff1fbf355f6cccdac,,1,45b6cb170af96950ffd009b6275bb22f5f5b052687d2379ecfa65f72b079a97c,,406,791.6901379,1,0,0,0,534.8171605,126,10300,,0,0,6,70,357.7063424,,0
6570,7c8423678d3d5bdee3060d4ebc969723e99f91b218291ee4165d4de74649efdb,46,212139,1fb1b78168721dec5143aa7b5a50043143d2e4e722ce48d3d40b7e00ba4076e9,,5,4,f2e205e405718aa3d4128cf1af794cc1f3a1d32690f454740dd6a2013e2b92b2,2fea345d14a69774026f3de93f5e3313219363d54e07b193b931debcea240e72,272,265.666746,0,0,0,0,622.8306117,0,15742,,0,0,6,,276.1054304,0,0
6571,26a50579572e953f7e1d3eaa6b595bb690b9ed34df04e6441c94d333adff693d,39,150425,fbac000a626e1151ff3e19ba3d3d0e29f0dd361dcc467123ba2a5f3a89242d1e,be660a09c87ac2594f3cc6b0e0474a055b63a0455bf8803392c8e7dbcf01030c,,,45b6cb170af96950ffd009b6275bb22f5f5b052687d2379ecfa65f72b079a97c,,326,273.0118059,1,0,0,,178.4950555,126,10300,,0,0,6,70,319.64668,0,1
6572,540ad636d4d6e47bdb29217d3bfda09e3123d500c54961d5cd90a9d2c6e94d26,45,64934,e33fc8200febea3f4ebf7b30af4f727ace10c3cc194eeab072a59e47d5f071d8,ca870ae0a561a595b5a280f1c9db616af701ee946d55ae78f94db1cb3fba47b1,5,8,45b6cb170af96950ffd009b6275bb22f5f5b052687d2379ecfa65f72b079a97c,c6a68a6677409cd8b8e909a2b2766ed5f26668e98626314b558fa72276495fdc,324,,1,0,0,0,3376.335967,126,10300,,0,,6,70,,0,1
6573,58e5fe33a07c3487b4a3112365ab50d5b57d887409b4b595452438b4bf1dd540,53,144601,0d6cd342d6084e422ad3084b9843a22041833805aaf881546b5f23a51fee652e,39c6d8602f3cca2fdaedf287e5d1a57ef821adffef0439c4b3464e2a42532754,5,8,,46f63555d29f177290dfe20e989146fb033e453f1d5ff3f27a7fd3741fb17484,320,220.6947604,1,,,0,199.4402786,0,13451,,0,0,,70,-231.9910178,0,0
6574,1fe398c8211ce79e51a510f2a00a2ebf5d5cd21eb19fc47c9efc4aa8a3aedaeb,3,153007,,04e49b20dcff329fce9234a7b34210cb24248b82e50f7076755fb246cc2b3cdf,5,8,35787f490585a00919bf4ec94f44a8e71c6219722a31e3f4567cd5a72f26de00,2a608b081c09492bd2bc96d7def5371c4bc9cabf324a987defa5a213904a6c25,273,1366.997865,1,,0,0,,0,,,,0,,70,,0,0
6575,,10,90411,95fd2adfa7f113a75f4b73baef2a3a7185fd911bdafac520fb7a637c7789686b,6498e591cf2bfe2f827d46b035c7802036b4f38244d791edb0593a42089d825c,5,5,08734eb95e871cd1dac6fc05080edd208fab9d9a44ec2afc0334dd01b6718a90,2fea345d14a69774026f3de93f5e3313219363d54e07b193b931debcea240e72,275,1691.929178,1,0,0,0,1978.381874,0,15759,,0,0,6,70,1992.363656,1,0
6576,1fab1ffa26ddc183ba6603bf57f6ccb5433a8e3ac67fbfcc9b583a1b28b14ef3,10,220028,a67cedf1c87433c2a82b23e579d7134168934dda4d18d81d9e96162b7735202d,ee106efb2eb6469bfec2ae8ecc6986a806766a563ce8150138fdd5cff45487e7,5,5,,,276,195.3210405,,0,0,0,,0,,,0,0,6,70,,0,0
6577,af047d984465ae336b90b09db93df10f542b4daebbe66e47fb5e66171b5eb1c5,17,190756,7ca8eb0249c6d8e9104d0cafba55dd72b42e6ace2d54e3d2d6ab85fc41da045f,a583e20eadba020db69ce3f2fb94ba5c1954c75e868bf4608a482d97f8d7d0de,5,4,d5007386a872f69f32d4b73eca2c86c5c48f4c75cc10a497d0e1eaf111c40bc4,8f6b3ff512a001e0d1988c6cd888ef8c74112fb71117e53a39f611179497821d,,235.7039521,0,0,0,0,197.1454754,0,,,0,,,70,92.1200306,0,0
6578,,11,83413,69cf9ed720a86d341e8ad05bf62c06546ef337d36290925740b479cb3b780595,f72c9f3bcc9727a2d6144631d47647c0f7f0bd951912b474b2f77bf038e70dd0,,1,9b2d5b4678781e53038e91ea5324530a03f27dc1d0e5f6c9bc9d493a23be9de0,,493,208.8372634,0,0,0,0,263.1108568,0,15759,,,0,,,,0,0
